번호,대여/반납,일시,보관소명,거치대번호,처리자
1409250,대여,2014년05월02일14시18분57초,홍은사거리,19,사용자
1409251,대여,2014년05월02일14시24분27초,사천교,7,사용자
1409252,대여,2014년05월02일14시24분49초,홍은사거리,10,사용자
1409253,대여,2014년05월02일14시25분08초,해담는 다리,4,사용자
1409254,대여,2014년05월02일14시25분37초,해담는 다리,5,사용자
1409255,대여,2014년05월02일14시26분09초,홍은사거리,12,사용자
1409256,대여,2014년05월02일14시26분21초,홍은사거리,24,사용자
1409259,대여,2014년05월02일14시30분42초,사천교,3,사용자
1409260,대여,2014년05월02일14시31분41초,홍은사거리,20,사용자
1409262,대여,2014년05월02일14시33분15초,증산2교,8,사용자
1409265,대여,2014년05월02일14시34분15초,홍은사거리,10,사용자
1409269,대여,2014년05월02일14시37분06초,홍은사거리,13,사용자
1409270,대여,2014년05월02일14시37분52초,홍은사거리,12,사용자
1409276,대여,2014년05월02일14시43분26초,홍은사거리,12,사용자
1409282,대여,2014년05월02일14시45분01초,사천교,1,사용자
1409283,대여,2014년05월02일14시45분20초,홍은사거리,21,사용자
1409284,대여,2014년05월02일14시45분31초,홍은사거리,4,사용자
1409286,대여,2014년05월02일14시47분20초,사천교,9,사용자
1409290,대여,2014년05월02일15시01분11초,해담는 다리,3,사용자
1409292,대여,2014년05월02일15시04분21초,해담는 다리,1,사용자
1409294,대여,2014년05월02일15시07분43초,홍은사거리,23,사용자
1409295,대여,2014년05월02일15시07분49초,홍은사거리,8,사용자
1409296,대여,2014년05월02일15시10분45초,해담는 다리,2,사용자
1409297,대여,2014년05월02일15시11분42초,해담는 다리,8,사용자
1409305,대여,2014년05월02일15시45분18초,홍은사거리,15,사용자
1409306,대여,2014년05월02일15시45분53초,홍은사거리,13,사용자
1409307,대여,2014년05월02일15시47분49초,홍은사거리,19,사용자
1409310,대여,2014년05월02일15시59분24초,증산2교,12,사용자
1409311,대여,2014년05월02일15시59분32초,증산2교,7,사용자
1409313,대여,2014년05월02일16시01분40초,홍은사거리,12,사용자
1409320,대여,2014년05월02일16시24분21초,홍은사거리,5,사용자
1409324,대여,2014년05월02일16시28분22초,홍은사거리,22,사용자
1409336,대여,2014년05월02일18시14분21초,문화촌,13,사용자
1409338,대여,2014년05월02일18시17분17초,해담는 다리,13,사용자
1409340,대여,2014년05월02일18시19분27초,해담는 다리,11,사용자
1409341,대여,2014년05월02일18시49분58초,사천교,6,사용자
1409342,대여,2014년05월02일18시50분41초,사천교,7,사용자
1409343,대여,2014년05월02일18시51분06초,문화촌,9,사용자
1409344,대여,2014년05월02일18시51분59초,문화촌,10,사용자
1409347,대여,2014년05월02일19시07분06초,증산2교,18,사용자
1409349,대여,2014년05월02일19시24분30초,증산2교,8,사용자
1409350,대여,2014년05월02일19시25분01초,증산2교,10,사용자
1409351,대여,2014년05월02일19시30분34초,해담는 다리,7,사용자
1409352,대여,2014년05월02일19시31분37초,홍은사거리,22,사용자
1409353,대여,2014년05월02일19시31분45초,해담는 다리,2,사용자
1409355,대여,2014년05월02일19시32분53초,홍은사거리,6,사용자
1409358,대여,2014년05월02일19시45분33초,홍은사거리,10,사용자
1409362,대여,2014년05월02일19시52분01초,홍은사거리,20,사용자
1409365,대여,2014년05월02일20시04분24초,사천교,4,사용자
1409374,대여,2014년05월03일07시18분04초,문화촌,8,사용자
1409375,대여,2014년05월03일07시29분59초,홍은사거리,24,사용자
1409376,대여,2014년05월03일07시44분43초,홍은사거리,2,사용자
1409377,대여,2014년05월03일07시47분43초,사천교,13,사용자
1409378,대여,2014년05월03일07시49분29초,사천교,8,사용자
1409380,대여,2014년05월03일07시57분15초,사천교,18,사용자
1409381,대여,2014년05월03일07시59분21초,해담는 다리,6,사용자
1409382,대여,2014년05월03일08시01분15초,홍은사거리,20,사용자
1409385,대여,2014년05월03일08시03분46초,홍은사거리,8,사용자
1409386,대여,2014년05월03일08시04분05초,사천교,1,사용자
1409387,대여,2014년05월03일08시04분28초,해담는 다리,13,사용자
1409388,대여,2014년05월03일08시07분48초,해담는 다리,8,사용자
1409390,대여,2014년05월03일08시10분12초,증산2교,20,사용자
1409392,대여,2014년05월03일08시13분58초,홍은사거리,13,사용자
1409393,대여,2014년05월03일08시26분07초,홍은사거리,21,사용자
1409395,대여,2014년05월03일08시31분40초,해담는 다리,7,사용자
1409397,대여,2014년05월03일08시35분15초,해담는 다리,11,사용자
1409398,대여,2014년05월03일08시35분39초,문화촌,9,사용자
1409400,대여,2014년05월03일08시39분10초,증산2교,12,사용자
1409402,대여,2014년05월03일08시41분16초,증산2교,19,사용자
1409403,대여,2014년05월03일08시41분38초,홍은사거리,17,사용자
1409404,대여,2014년05월03일08시54분31초,문화촌,10,사용자
1409406,대여,2014년05월03일08시56분34초,홍은사거리,7,사용자
1409407,대여,2014년05월03일08시57분07초,홍은사거리,5,사용자
1409409,대여,2014년05월03일08시58분23초,홍은사거리,12,사용자
1409420,대여,2014년05월03일09시15분01초,홍은사거리,6,사용자
1409421,대여,2014년05월03일09시16분31초,홍은사거리,4,사용자
1409423,대여,2014년05월03일09시18분19초,홍은사거리,4,사용자
1409425,대여,2014년05월03일09시20분04초,홍은사거리,7,사용자
1409426,대여,2014년05월03일09시23분53초,홍은사거리,10,사용자
1409427,대여,2014년05월03일09시23분59초,문화촌,11,사용자
1409428,대여,2014년05월03일09시26분42초,홍은사거리,23,사용자
1409430,대여,2014년05월03일09시32분56초,홍은사거리,2,사용자
1409432,대여,2014년05월03일09시45분59초,홍은사거리,10,사용자
1409433,대여,2014년05월03일09시50분15초,증산2교,4,사용자
1409434,대여,2014년05월03일09시54분05초,홍은사거리,1,사용자
1409435,대여,2014년05월03일09시58분32초,홍은사거리,22,사용자
1409437,대여,2014년05월03일10시24분38초,사천교,2,관리자
1409439,대여,2014년05월03일10시27분24초,문화촌,14,사용자
1409440,대여,2014년05월03일10시27분33초,홍은사거리,4,사용자
1409444,대여,2014년05월03일10시54분32초,해담는 다리,5,사용자
1409446,대여,2014년05월03일11시06분10초,사천교,14,사용자
1409448,대여,2014년05월03일11시22분26초,사천교,14,사용자
1409449,대여,2014년05월03일11시23분51초,홍은사거리,17,사용자
1409450,대여,2014년05월03일11시24분13초,홍은사거리,21,사용자
1409451,대여,2014년05월03일11시25분03초,해담는 다리,6,사용자
1409452,대여,2014년05월03일11시25분20초,홍은사거리,22,사용자
1409454,대여,2014년05월03일11시26분29초,해담는 다리,12,사용자
1409455,대여,2014년05월03일11시26분35초,해담는 다리,8,사용자
1409456,대여,2014년05월03일11시27분29초,해담는 다리,7,사용자
1409457,대여,2014년05월03일11시28분31초,해담는 다리,14,사용자
1409458,대여,2014년05월03일11시29분03초,해담는 다리,6,사용자
1409460,대여,2014년05월03일11시30분22초,해담는 다리,10,사용자
1409461,대여,2014년05월03일11시30분59초,해담는 다리,4,사용자
1409462,대여,2014년05월03일11시31분34초,해담는 다리,14,사용자
1409465,대여,2014년05월03일11시36분04초,증산2교,12,사용자
1409466,대여,2014년05월03일11시37분08초,홍은사거리,13,사용자
1409467,대여,2014년05월03일11시37분38초,홍은사거리,14,사용자
1409469,대여,2014년05월03일11시47분30초,증산2교,2,사용자
1409470,대여,2014년05월03일11시47분50초,증산2교,7,사용자
1409471,대여,2014년05월03일11시49분24초,해담는 다리,4,사용자
1409473,대여,2014년05월03일11시52분06초,사천교,7,사용자
1409475,대여,2014년05월03일11시59분10초,증산2교,10,사용자
1409476,대여,2014년05월03일12시08분05초,문화촌,8,사용자
1409480,대여,2014년05월03일12시19분06초,문화촌,7,사용자
1409482,대여,2014년05월03일12시22분08초,증산2교,8,사용자
1409486,대여,2014년05월03일12시25분43초,홍은사거리,14,사용자
1409487,대여,2014년05월03일12시26분07초,홍은사거리,17,사용자
1409491,대여,2014년05월03일12시28분54초,홍은사거리,22,사용자
1409494,대여,2014년05월03일12시30분43초,홍은사거리,12,사용자
1409495,대여,2014년05월03일12시31분06초,홍은사거리,20,사용자
1409497,대여,2014년05월03일12시34분42초,홍은사거리,4,사용자
1409499,대여,2014년05월03일12시36분48초,홍은사거리,14,사용자
1409502,대여,2014년05월03일12시39분14초,홍은사거리,6,사용자
1409503,대여,2014년05월03일12시42분04초,홍은사거리,4,사용자
1409504,대여,2014년05월03일12시43분57초,홍은사거리,14,사용자
1409505,대여,2014년05월03일12시44분32초,문화촌,11,사용자
1409506,대여,2014년05월03일12시45분05초,문화촌,5,사용자
1409509,대여,2014년05월03일12시47분39초,홍은사거리,13,사용자
1409511,대여,2014년05월03일12시48분37초,홍은사거리,4,사용자
1409513,대여,2014년05월03일12시50분02초,홍은사거리,22,사용자
1409514,대여,2014년05월03일12시50분16초,홍은사거리,14,사용자
1409516,대여,2014년05월03일12시54분03초,해담는 다리,6,사용자
1409517,대여,2014년05월03일12시55분16초,해담는 다리,14,사용자
1409518,대여,2014년05월03일12시59분11초,증산2교,5,사용자
1409520,대여,2014년05월03일13시05분38초,증산2교,7,사용자
1409522,대여,2014년05월03일13시09분42초,해담는 다리,14,사용자
1409524,대여,2014년05월03일13시22분20초,홍은사거리,13,사용자
1409526,대여,2014년05월03일13시26분02초,홍은사거리,10,사용자
1409527,대여,2014년05월03일13시27분25초,해담는 다리,12,사용자
1409529,대여,2014년05월03일13시35분03초,홍은사거리,14,사용자
1409537,대여,2014년05월03일13시43분00초,홍은사거리,1,사용자
1409538,대여,2014년05월03일13시44분45초,홍은사거리,22,사용자
1409539,대여,2014년05월03일13시48분17초,사천교,5,사용자
1409549,대여,2014년05월03일13시58분11초,홍은사거리,20,사용자
1409551,대여,2014년05월03일14시02분41초,사천교,8,사용자
1409552,대여,2014년05월03일14시03분30초,홍은사거리,24,사용자
1409553,대여,2014년05월03일14시07분14초,홍은사거리,23,사용자
1409555,대여,2014년05월03일14시08분41초,홍은사거리,21,사용자
1409556,대여,2014년05월03일14시08분56초,사천교,9,사용자
1409558,대여,2014년05월03일14시20분30초,홍은사거리,11,사용자
1409559,대여,2014년05월03일14시23분35초,홍은사거리,23,사용자
1409560,대여,2014년05월03일14시23분50초,홍은사거리,16,사용자
1409564,대여,2014년05월03일14시27분13초,홍은사거리,16,사용자
1409565,대여,2014년05월03일14시27분35초,해담는 다리,8,사용자
1409566,대여,2014년05월03일14시27분56초,증산2교,10,사용자
1409568,대여,2014년05월03일14시28분21초,홍은사거리,17,사용자
1409569,대여,2014년05월03일14시29분07초,홍은사거리,22,사용자
1409570,대여,2014년05월03일14시30분32초,증산2교,2,사용자
1409571,대여,2014년05월03일14시33분50초,홍은사거리,16,사용자
1409572,대여,2014년05월03일14시34분16초,사천교,13,사용자
1409574,대여,2014년05월03일14시35분15초,사천교,17,사용자
1409575,대여,2014년05월03일14시42분19초,홍은사거리,16,사용자
1409578,대여,2014년05월03일14시44분36초,사천교,14,사용자
1409580,대여,2014년05월03일14시52분02초,홍은사거리,16,사용자
1409584,대여,2014년05월03일14시52분57초,홍은사거리,15,사용자
1409586,대여,2014년05월03일14시53분43초,사천교,8,사용자
1409588,대여,2014년05월03일14시59분58초,해담는 다리,7,사용자
1409589,대여,2014년05월03일15시05분01초,홍은사거리,16,사용자
1409594,대여,2014년05월03일15시14분11초,홍은사거리,14,사용자
1409595,대여,2014년05월03일15시14분52초,홍은사거리,13,사용자
1409596,대여,2014년05월03일15시15분03초,홍은사거리,9,사용자
1409598,대여,2014년05월03일15시20분20초,홍은사거리,10,사용자
1409601,대여,2014년05월03일15시21분09초,홍은사거리,10,사용자
1409603,대여,2014년05월03일15시21분21초,해담는 다리,8,사용자
1409604,대여,2014년05월03일15시22분07초,해담는 다리,7,사용자
1409606,대여,2014년05월03일15시22분24초,홍은사거리,10,사용자
1409609,대여,2014년05월03일15시23분34초,해담는 다리,11,사용자
1409611,대여,2014년05월03일15시24분18초,홍은사거리,14,사용자
1409613,대여,2014년05월03일15시24분51초,사천교,6,사용자
1409614,대여,2014년05월03일15시25분57초,홍은사거리,15,사용자
